127.0.0.1 - - [27/Jun/2020:22:53:25 +0700] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:42:57 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 7882
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:43:11 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 7895
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:43:17 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 7894
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:44:15 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 7939
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:45:34 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 7979
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:48:44 +0700] "GET /Tourism/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:48:45 +0700] "GET /Tourism/trang-chu HTTP/1.1" 200 8927
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:48:57 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 9429
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:50:10 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 9122
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:50:13 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 9122
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:51:25 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 9136
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:51:29 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 9136
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:51:38 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 9136
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:51:52 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 9154
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:52:04 +0700] "GET /Tourism/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:52:05 +0700] "GET /Tourism/trang-chu HTTP/1.1" 200 8927
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:52:06 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 9154
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:52:18 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 9002
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:52:54 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 9021
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:54:17 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 9058
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:55:18 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 8883
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:55:58 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 8883
0:0:0:0:0:0:0:1 - - [27/Jun/2020:23:56:13 +0700] "GET /Tourism/dia-diem?action=diadiem HTTP/1.1" 200 8846
